Time/us,Incident_strain(με),Transmitted_strain(με)
65.8,0.0,0.0
65.99999999999999,0.0,0.0
66.2,0.0,0.0
66.4,0.0,0.0
66.6,0.0,0.0
66.8,0.0,0.0
67.0,0.0,0.0
67.19999999999999,0.0,0.0
67.39999999999999,0.0,0.0
67.60000000000001,0.0,0.0
67.8,0.0,0.0
68.0,0.0,0.0
68.19999999999999,0.0,0.0
68.39999999999999,0.0,0.0
68.6,0.0,0.0
68.8,0.0,0.0
69.0,0.0,0.0
69.2,0.0,0.0
69.39999999999999,0.0,0.0
69.6,0.0,0.0
69.8,0.0,0.0
70.0,0.0,0.0
70.2,0.0,0.0
70.4,0.0,0.0
70.6,0.0,0.0
70.8,0.0,0.0
70.99999999999999,0.0,0.0
71.2,0.0,0.0
71.4,0.0,0.0
71.6,0.0,0.0
71.8,0.0,0.0
72.0,0.0,0.0
72.19999999999999,0.0,0.0
72.39999999999999,0.0,0.0
72.60000000000001,0.0,0.0
72.8,0.0,0.0
73.0,0.0,0.0
73.19999999999999,0.0,0.0
73.39999999999999,0.0,0.0
73.6,0.0,0.0
73.8,0.0,0.0
74.0,0.0,0.0
74.2,0.0,0.0
74.39999999999999,0.0,0.0
74.6,0.0,0.0
74.8,0.0,0.0
75.0,0.0,0.0
75.2,0.0,0.0
75.4,0.0,0.0
75.6,0.0,0.0
75.8,0.0,0.0
75.99999999999999,0.0,0.0
76.19999999999999,0.0,0.0
76.4,0.0,0.0
76.6,0.0,0.0
76.8,0.0,0.0
77.0,0.0,0.0
77.19999999999999,0.0,0.0
77.39999999999999,0.0,0.0
77.60000000000001,0.0,0.0
77.8,0.0,0.0
78.0,0.0,0.0
78.19999999999999,0.0,0.0
78.39999999999999,0.0,0.0
78.6,0.0,0.0
78.8,0.0,0.0
79.0,0.0,0.0
79.2,0.0,0.0
79.39999999999999,0.0,0.0
79.6,0.0,0.0
79.8,0.0,0.0
80.0,0.0,0.0
80.2,0.0,0.0
80.4,0.0,0.0
80.6,0.0,0.0
80.8,0.0,0.0
80.99999999999999,0.0,0.0
81.19999999999999,0.0,0.0
81.4,0.0,0.0
81.6,0.0,0.0
81.8,0.0,0.0
82.0,0.0,0.0
82.19999999999999,0.0,0.0
82.39999999999999,0.0,0.0
82.60000000000001,0.0,0.0
82.8,0.0,0.0
83.0,0.0,0.0
83.19999999999999,0.0,0.0
83.39999999999999,0.0,0.0
83.6,0.0,0.0
83.8,0.0,0.0
84.0,0.0,0.0
84.2,0.0,0.0
84.39999999999999,0.0,0.0
84.6,0.0,0.0
84.8,0.0,0.0
84.99999999999999,0.0,0.0
85.2,0.0,0.0
85.4,0.0,0.0
85.6,0.0,0.0
85.8,0.0,0.0
85.99999999999999,0.0,0.0
86.19999999999999,0.0,0.0
86.4,0.0,0.0
86.6,0.0,0.0
86.8,0.0,0.0
87.0,0.0,0.0
87.19999999999999,0.0,0.0
87.39999999999999,0.0,0.0
87.60000000000001,0.0,0.0
87.8,0.0,0.0
88.0,0.0,0.0
88.2,0.0,0.0
88.39999999999999,0.0,0.0
88.6,0.0,0.0
88.79999999999998,0.0,0.0
89.0,0.0,0.0
89.2,0.0,0.0
89.39999999999999,0.0,0.0
89.6,0.0,0.0
89.8,0.0,0.0
89.99999999999999,0.0,0.0
90.2,0.0,0.0
90.4,0.0,0.0
90.6,0.0,0.0
90.8,0.0,0.0
90.99999999999999,0.0,0.0
91.19999999999999,0.0,0.0
91.4,0.0,0.0
91.6,0.0,0.0
91.8,0.0,0.0
92.0,0.0,0.0
92.19999999999999,0.0,0.0
92.39999999999999,0.0,0.0
92.6,0.0,0.0
92.8,0.0,0.0
93.0,0.0,0.0
93.2,0.0,0.0
93.39999999999999,0.0,0.0
93.6,0.0,0.0
93.79999999999998,0.0,0.0
94.0,0.0,0.0
94.2,0.0,0.0
94.39999999999999,0.0,0.0
94.6,0.0,0.0
94.8,0.0,0.0
94.99999999999999,0.0,0.0
95.2,0.0,0.0
95.4,0.0,0.0
95.6,0.0,0.0
95.8,0.0,0.0
96.0,0.0,0.0
96.19999999999999,0.0,0.0
96.4,0.0,0.0
96.6,0.0,0.0
96.8,0.0,0.0
97.0,0.0,0.0
97.19999999999999,0.0,0.0
97.39999999999999,0.0,0.0
97.6,0.0,0.0
97.8,0.0,0.0
98.0,0.0,0.0
98.2,0.0,0.0
98.39999999999999,0.0,0.0
98.6,0.0,0.0
98.79999999999998,0.0,0.0
99.0,0.0,0.0
99.2,0.0,0.0
99.39999999999999,0.0,0.0
99.6,0.0,0.0
99.8,0.0,0.0
99.99999999999999,0.0,0.0
100.2,0.0,0.0
100.4,0.0,0.0
100.6,0.0,0.0
100.8,0.0,0.0
101.0,0.0,0.0
101.19999999999999,0.0,0.0
101.39999999999999,0.0,0.0
101.6,0.0,0.0
101.8,0.0,0.0
102.0,0.0,0.0
102.19999999999999,0.0,0.0
102.39999999999999,0.0,0.0
102.6,0.0,0.0
102.8,0.0,0.0
103.0,0.0,0.0
103.2,0.0,0.0
103.39999999999999,0.0,0.0
103.6,0.0,0.0
103.79999999999998,0.0,0.0
104.0,0.0,0.0
104.2,0.0,0.0
104.39999999999999,0.0,0.0
104.6,0.0,0.0
104.8,0.0,0.0
104.99999999999999,0.0,0.0
105.19999999999999,0.0,0.0
105.4,0.0,0.0
105.6,0.0,0.0
105.8,0.0,0.0
106.0,0.0,0.0
106.19999999999999,0.0,0.0
106.39999999999999,0.0,0.0
106.6,0.0,0.0
106.8,0.0,0.0
107.0,0.0,0.0
107.19999999999999,0.0,0.0
107.39999999999999,0.0,0.0
107.6,0.0,0.0
107.8,0.0,0.0
108.0,0.0,0.0
108.2,0.0,0.0
108.39999999999999,0.0,0.0
108.6,0.0,0.0
108.79999999999998,0.0,0.0
109.0,0.0,0.0
109.2,0.0,0.0
109.39999999999999,0.0,0.0
109.6,0.0,0.0
109.8,0.0,0.0
109.99999999999999,0.0,0.0
110.19999999999999,0.0,0.0
110.4,0.0,0.0
110.6,0.0,0.0
110.8,0.0,0.0
111.0,0.0,0.0
111.19999999999999,0.0,0.0
111.39999999999999,0.0,0.0
111.6,0.0,0.0
111.8,0.0,0.0
112.0,0.0,0.0
112.19999999999999,0.0,0.0
112.39999999999999,0.0,0.0
112.6,0.0,0.0
112.8,0.0,0.0
113.0,0.0,0.0
113.2,0.0,0.0
113.39999999999999,0.0,0.0
113.6,0.0,0.0
113.8,0.0,0.0
113.99999999999999,0.0,0.0
114.2,0.0,0.0
114.39999999999999,0.0,0.0
114.6,0.0,0.0
114.8,0.0,0.0
114.99999999999999,0.0,0.0
115.19999999999999,0.0,0.0
115.4,0.0,0.0
115.6,0.0,0.0
115.8,0.0,0.0
116.0,0.0,0.0
116.19999999999999,0.0,0.0
116.39999999999999,0.0,0.0
116.6,0.0,0.0
116.8,0.0,0.0
117.0,0.0,0.0
117.19999999999999,0.0,0.0
117.39999999999999,0.0,0.0
117.6,0.0,0.0
117.8,0.0,0.0
118.0,0.0,0.0
118.2,0.0,0.0
118.39999999999999,0.0,0.0
118.6,0.0,0.0
118.8,0.0,0.0
118.99999999999999,0.0,0.0
119.2,0.0,0.0
119.39999999999999,0.0,0.0
119.6,0.0,0.0
119.8,0.0,0.0
119.99999999999999,0.0,0.0
120.19999999999999,0.0,0.0
120.4,0.0,0.0
120.6,0.0,0.0
120.8,0.0,0.0
121.0,0.0,0.0
121.19999999999999,0.0,0.0
121.39999999999999,0.0,0.0
121.6,0.0,0.0
121.8,0.0,0.0
122.0,0.0,0.0
122.19999999999999,0.0,0.0
122.39999999999999,0.0,0.0
122.6,0.0,0.0
122.8,0.0,0.0
122.99999999999999,0.0,0.0
123.19999999999999,0.0,0.0
123.39999999999999,0.0,0.0
123.6,0.0,0.0
123.8,0.0,0.0
124.0,0.0,0.0
124.19999999999999,0.0,0.0
124.39999999999999,0.0,0.0
124.6,0.047490823974667785,0.0
124.8,0.26428846324324123,0.0
125.0,0.6564233969806414,0.0
125.2,1.2237236218447511,0.0
125.39999999999999,1.9659403012073837,0.0
125.6,2.882747874302682,0.0
125.8,3.9737441990282227,0.0
126.0,5.2384507283382185,0.0
126.2,6.67631272014997,0.0
126.39999999999998,8.286699480671853,0.0
126.6,10.068904641047366,0.0
126.8,12.022146467190522,0.0
127.0,14.145568202681137,0.0
127.2,16.438238444566277,0.0
127.4,18.89915155190438,0.0
127.59999999999998,21.527228086872285,0.0
127.79999999999998,24.32131528824371,0.0
128.0,27.280187577026346,0.0
128.2,30.40254709404268,0.0
128.4,33.68702426921361,0.0
128.6,37.13217842229665,0.0
128.79999999999998,40.73649839481777,0.0
129.0,44.498403212912685,0.0
129.2,48.416242780796054,0.0
129.4,52.488298604547616,0.0
129.6,56.71278454590034,0.0
129.79999999999998,61.08784760569919,0.0
130.0,65.61156873669015,0.0
130.2,70.28196368527419,0.0
130.4,75.09698386186886,0.0
130.6,80.0545172394868,0.0
130.79999999999998,85.15238928013993,0.0
131.0,90.38836388866626,0.0
131.2,95.76014439355136,0.0
131.4,101.26537455432661,0.0
131.6,106.90163959509408,0.0
131.8,112.66646726372655,0.0
131.99999999999997,118.55732891627835,0.0
132.2,124.57164062613552,0.0
132.4,130.7067643174065,0.0
132.6,136.96000892207252,0.0
132.8,143.32863156037828,0.0
133.0,149.80983874394977,0.0
133.2,156.40078760110939,0.0
133.39999999999998,163.0985871238573,0.0
133.6,169.9002994359576,0.0
133.8,176.8029410815915,0.0
134.0,183.80348433399885,0.0
134.2,190.89885852353797,0.0
134.39999999999998,198.08595138458693,0.0
134.6,205.36161042068036,0.0
134.79999999999998,212.72264428730213,0.0
135.0,220.165824191714,0.0
135.20000000000002,227.68788530921051,0.0
135.39999999999998,235.285528215178,0.0
135.6,242.95542033233548,0.0
135.79999999999998,250.69419739250728,0.0
136.0,258.49846491230545,0.0
136.20000000000002,266.3647996820626,0.0
136.39999999999998,274.28975126736276,0.0
136.6,282.2698435225208,0.0
136.79999999999998,290.30157611532786,0.0
137.0,298.3814260624176,0.0
137.2,306.5058492745615,0.0
137.4,314.67128211122423,0.0
137.6,322.8741429436924,0.0
137.79999999999998,331.1108337261,0.0
138.0,339.3777415736435,0.0
138.2,347.67124034731717,0.0
138.4,355.98769224445624,0.0
138.6,364.32344939439605,0.0
138.79999999999998,372.67485545855374,0.0
139.0,381.0382472342117,0.0
139.2,389.40995626132457,0.0
139.4,397.78631043162534,0.0
139.6,406.163635599334,0.0
139.79999999999998,414.5382571927577,0.0
140.0,422.9065018260838,0.0
140.2,431.26469891064204,0.0
140.4,439.60918226495005,0.0
140.6,447.93629172282095,0.0
140.8,456.2423747388332,0.0
140.99999999999997,464.52378799045556,0.0
141.2,472.77689897613567,0.0
141.4,480.99808760862567,0.0
141.6,489.18374780287866,0.0
141.8,497.33028905779497,0.0
141.99999999999997,505.43413803113344,0.0
142.2,513.4917401069016,0.0
142.4,521.4995609545217,0.0
142.6,529.4540880791092,0.0
142.8,537.3518323621674,0.0
143.0,545.1893295920312,0.0
143.2,552.9631419833827,0.0
143.39999999999998,560.669859685182,0.0
143.6,568.3061022763351,0.0
143.8,575.8685202484611,0.0
144.0,583.3537964750972,0.0
144.2,590.7586476666985,0.0
144.39999999999998,598.079825810802,0.0
144.6,605.3141195967055,0.0
144.79999999999998,612.4583558240589,0.0
145.0,619.5094007947332,0.0
145.20000000000002,626.4641616873658,0.0
145.39999999999998,633.3195879139706,0.0
145.6,640.072672458033,0.0
145.79999999999998,646.7204531934791,0.0
146.0,653.2600141839673,0.0
146.20000000000002,659.6884869619128,0.0
146.39999999999998,666.0030517866909,0.0
146.6,672.2009388814733,0.0
146.79999999999998,678.2794296481375,0.0
147.0,684.2358578597365,0.0
147.2,690.0676108299954,0.0
147.4,695.77213055932,0.0
147.6,701.34691485682,0.0
147.79999999999998,706.7895184378561,0.0
148.0,712.097553996617,0.0
148.2,717.2686932532743,0.0
148.4,722.3006679752426,0.0
148.59999999999997,727.1912709720993,0.0
148.79999999999998,731.9383570637359,0.0
149.0,736.5398440212989,0.0
149.2,740.9937134805284,0.0
149.4,745.2980118270777,0.0
149.6,749.4508510534338,0.0
149.79999999999998,753.4504095870586,0.0
150.0,757.2949330893937,0.0
150.2,760.982735225368,0.0
150.4,764.5121984030814,0.0
150.6,767.8817744833343,0.0
150.8,771.0899854586924,0.0
150.99999999999997,774.1354241017893,0.0
151.2,777.0167545825843,0.0
151.4,779.732713054299,0.0
151.6,782.2821082077846,0.0
151.8,784.6638217940684,0.0
151.99999999999997,786.8768091148551,0.0
152.2,788.920099480766,0.0
152.39999999999998,790.7927966371152,0.0
152.6,792.4940791570365,0.0
152.8,794.0232008017892,0.0
153.0,795.3794908480814,0.0
153.2,796.5623543822733,0.0
153.39999999999998,797.5712725613249,0.0
153.6,798.4058028403776,0.0
153.8,799.0655791668697,0.0
154.0,799.5503121410983,0.0
154.2,799.8597891431606,0.0
154.39999999999998,799.9938744262153,0.0
154.6,799.9525091760254,0.0
154.79999999999998,799.7357115367568,0.0
155.0,799.3435766030193,0.0
155.20000000000002,798.7762763781553,0.0
155.39999999999998,798.0340596987928,0.0
155.6,797.1172521256973,0.0
155.79999999999998,796.0262558009719,0.0
156.0,794.7615492716618,0.0
156.2,793.3236872798502,0.0
156.39999999999998,791.7133005193283,0.0
156.6,789.9310953589526,0.0
156.79999999999998,787.9778535328095,0.0
157.0,785.854431797319,0.0
157.2,783.5617615554337,0.0
157.4,781.1008484480956,0.0
157.6,778.4727719131278,0.0
157.79999999999998,775.6786847117564,0.0
158.0,772.7198124229739,0.0
158.2,769.5974529059574,0.0
158.4,766.3129757307864,0.0
158.6,762.867821577703,0.0
158.79999999999998,759.2635016051823,0.0
159.0,755.5015967870875,0.0
159.2,751.5837572192041,0.0
159.4,747.5117013954526,0.0
159.6,743.2872154540999,0.0
159.79999999999998,738.912152394301,0.0
160.0,734.3884312633099,0.0
160.2,729.7180363147259,0.0
160.4,724.9030161381313,0.0
160.6,719.9454827605133,0.0
160.8,714.8476107198594,0.0
160.99999999999997,709.611636111334,0.0
161.2,704.2398556064488,0.0
161.4,698.7346254456735,0.0
161.6,693.0983604049061,0.0
161.8,687.3335327362738,0.0
161.99999999999997,681.4426710837218,0.0
162.2,675.4283593738647,0.0
162.39999999999998,669.2932356825937,0.0
162.6,663.0399910779275,0.0
162.8,656.6713684396219,0.0
163.0,650.1901612560505,0.0
163.2,643.5992123988908,0.0
163.39999999999998,636.9014128761428,0.0
163.6,630.0997005640426,0.0
163.79999999999998,623.1970589184087,0.0
164.0,616.1965156660015,0.0
164.2,609.1011414764623,0.0
164.39999999999998,601.9140486154133,0.0
164.6,594.63838957932,0.0
164.79999999999998,587.2773557126981,0.0
165.0,579.8341758082862,0.0
165.20000000000002,572.3121146907898,0.0
165.39999999999998,564.7144717848222,0.0
165.6,557.0445796676646,0.0
165.79999999999998,549.3058026074931,0.0
166.0,541.5015350876947,0.0
166.2,533.6352003179377,0.0
166.39999999999998,525.7102487326374,0.0
166.6,517.7301564774795,0.0
166.79999999999998,509.6984238846724,0.0
167.0,501.6185739375828,0.0
167.2,493.4941507254388,0.0
167.4,485.32871788877605,0.0
167.6,477.12585705630784,0.0
167.79999999999998,468.88916627390034,0.0
168.0,460.6222584263568,0.0
168.2,452.32875965268306,0.0
168.4,444.012307755544,0.0
168.6,435.67655060560304,0.0
168.79999999999998,427.32514454144643,0.0
169.0,418.9617527657885,0.0
169.2,410.5900437386757,0.0
169.4,402.21368956837495,0.0
169.6,393.83636440066624,0.0
169.79999999999998,385.4617428072426,0.0
169.99999999999997,377.09349817391643,0.0
170.2,368.7353010893583,0.0
170.4,360.3908177350503,0.0
170.6,352.0637082771794,0.0
170.8,343.75762526116733,0.0
170.99999999999997,335.4762120095447,0.0
171.2,327.2231010238646,0.0
171.4,319.0019123913747,0.0
171.6,310.8162521971216,0.0
171.8,302.66971094220537,0.0
171.99999999999997,294.56586196886695,0.0
172.2,286.50825989309885,0.0
172.39999999999998,278.5004390454787,0.0
172.6,270.5459119208912,0.0
172.8,262.6481676378329,0.0
173.0,254.81067040796884,0.0
173.2,247.03685801661757,0.0
173.39999999999998,239.33014031481787,0.0
173.6,231.69389772366483,0.0
173.79999999999998,224.13147975153882,0.0
174.0,216.6462035249028,0.0
174.2,209.24135233330136,0.0
174.39999999999998,201.9201741891978,0.0
174.6,194.68588040329436,0.0
174.79999999999998,187.54164417594114,0.0
175.0,180.49059920526662,0.0
175.20000000000002,173.53583831263424,0.0
175.39999999999998,166.68041208602963,0.0
175.6,159.9273275419674,0.0
175.79999999999998,153.2795468065213,0.0
176.0,146.73998581603306,0.0
176.2,140.31151303808767,0.0
176.4,133.99694821330849,0.0
176.6,127.79906111852685,0.0
176.79999999999998,121.7205703518629,0.0
177.0,115.76414214026386,0.0
177.2,109.93238917000501,0.0
177.4,104.2278694406804,0.0
177.59999999999997,98.65308514318009,0.0
177.79999999999998,93.21048156214398,0.0
178.0,87.90244600338309,0.0
178.2,82.73130674672572,0.0
178.4,77.69933202475762,0.0
178.6,72.80872902790014,0.0
178.79999999999998,68.06164293626425,0.0
179.0,63.46015597870117,0.0
179.2,59.00628651947168,0.0
179.4,54.70198817292238,0.0
179.6,50.54914894656644,0.0
179.79999999999998,46.54959041294165,0.0
179.99999999999997,42.705066910606504,0.0
180.2,39.01726477463233,0.0
180.4,35.487801596918956,0.0
180.6,32.11822551666599,0.0
180.8,28.910014541307746,0.0
180.99999999999997,25.864575898210767,0.0
181.2,22.98324541741584,0.0
181.39999999999998,20.267286945701084,0.0
181.6,17.71789179221546,0.0
181.8,15.336178205931505,0.0
181.99999999999997,13.12319088514508,0.0
182.2,11.079900519234062,0.0
182.39999999999998,9.207203362884883,0.0
182.6,7.505920842963447,0.0
182.8,5.9767991982109026,0.0
183.0,4.620509151918585,0.0
183.2,3.4376456177267363,0.0
183.39999999999998,2.4287274386751636,0.0
183.6,1.594197159622416,0.0
183.79999999999998,0.9344208331303686,0.0
184.0,0.44968785890163376,0.0
184.20000000000002,0.14021085683928194,0.0
184.39999999999998,0.0061255737847344584,0.0
184.6,0.0,0.0
184.79999999999998,0.0,0.0
185.0,0.0,0.0
185.2,0.0,0.0
185.39999999999998,0.0,0.0
185.6,0.0,0.0
185.79999999999998,0.0,0.0
186.0,0.0,0.0
186.2,0.0,0.0
186.4,0.0,0.0
186.6,0.0,0.0
186.79999999999998,0.0,0.0
187.0,0.0,0.0
187.2,0.0,0.0
187.4,0.0,0.0
187.59999999999997,0.0,0.0
187.79999999999998,0.0,0.0
188.0,0.0,0.0
188.2,0.0,0.0
188.4,0.0,0.0
188.6,0.0,0.0
188.79999999999998,0.0,0.0
189.0,0.0,0.0
189.2,0.0,0.0
189.4,0.0,0.0
189.6,0.0,0.0
189.79999999999998,0.0,0.0
189.99999999999997,0.0,0.0
190.2,0.0,0.0
190.4,0.0,0.0
190.6,0.0,0.0
190.8,0.0,0.0
190.99999999999997,0.0,0.0
191.2,0.0,0.0
191.39999999999998,0.0,0.0
191.6,0.0,0.0
